Week #,Report #,Report Date,Futures Based On,Unfixed Call Sales,Chg Sales,Unfixed Call Purchases,Chg Purchases,At Close,Chg At Close,Yr,Month,Old/New,Report Year
6.0,6,02/10/2017,March 2017,17833,-10734,4275,855,71177,-72056,2017.0,3.0,old,2017
6.0,6,02/10/2017,May 2017,39902,6850,3977,324,124330,53876,2017.0,5.0,old,2017
6.0,6,02/10/2017,July 2017,34639,1393,2108,-351,45158,5849,2017.0,7.0,old,2017
6.0,6,02/10/2017,October 2017,0,0,4,0,34,0,2017.0,10.0,old,2017
6.0,6,02/10/2017,December 2017,13750,232,15905,1102,35621,6154,2017.0,12.0,new1,2017
6.0,6,02/10/2017,March 2018,7051,343,115,-19,4952,1243,2018.0,3.0,new1,2017
6.0,6,02/10/2017,May 2018,2796,0,5,0,475,8,2018.0,5.0,new1,2017
6.0,6,02/10/2017,July 2018,2097,0,441,-441,552,3,2018.0,7.0,new1,2017
6.0,6,02/10/2017,October 2018,0,0,461,461,0,0,2018.0,10.0,new1,2017
6.0,6,02/10/2017,December 2018,959,0,2095,75,103,15,2018.0,12.0,new2,2017
6.0,6,02/10/2017,December 2019,0,0,1320,0,0,0,2019.0,12.0,new3,2017
6.0,6,02/10/2017,Totals,119027,-1916,30706,2006,282402,-4908,,,total,2017
7.0,7,02/17/2017,March 2017,3904,-13929,3298,-977,6775,-64402,2017.0,3.0,old,2017
7.0,7,02/17/2017,May 2017,42948,3046,4893,916,159276,34946,2017.0,5.0,old,2017
7.0,7,02/17/2017,July 2017,37335,2696,2303,195,50142,4984,2017.0,7.0,old,2017
7.0,7,02/17/2017,October 2017,0,0,4,0,34,0,2017.0,10.0,old,2017
7.0,7,02/17/2017,December 2017,15562,1812,16048,143,41147,5526,2017.0,12.0,new1,2017
7.0,7,02/17/2017,March 2018,7962,911,102,-13,5113,161,2018.0,3.0,new1,2017
7.0,7,02/17/2017,May 2018,3455,659,5,0,564,89,2018.0,5.0,new1,2017
7.0,7,02/17/2017,July 2018,2893,796,441,0,612,60,2018.0,7.0,new1,2017
7.0,7,02/17/2017,October 2018,0,0,463,2,0,0,2018.0,10.0,new1,2017
7.0,7,02/17/2017,December 2018,1158,199,2095,0,130,27,2018.0,12.0,new2,2017
7.0,7,02/17/2017,December 2019,0,0,1320,0,0,0,2019.0,12.0,new3,2017
7.0,7,02/17/2017,Totals,115217,-3810,30972,266,263793,-18609,,,total,2017
8.0,8,02/24/2017,March 2017,2586,-1318,2689,-609,131,-6644,2017.0,3.0,old,2017
8.0,8,02/24/2017,May 2017,42718,-230,5264,371,161788,2512,2017.0,5.0,old,2017
8.0,8,02/24/2017,July 2017,37702,367,2725,422,49276,-866,2017.0,7.0,old,2017
8.0,8,02/24/2017,October 2017,0,0,0,-4,34,0,2017.0,10.0,old,2017
8.0,8,02/24/2017,December 2017,15463,-99,16396,348,44909,3762,2017.0,12.0,new1,2017
8.0,8,02/24/2017,March 2018,8268,306,119,17,5292,179,2018.0,3.0,new1,2017
8.0,8,02/24/2017,May 2018,3715,260,5,0,584,20,2018.0,5.0,new1,2017
8.0,8,02/24/2017,July 2018,3025,132,100,-341,615,3,2018.0,7.0,new1,2017
8.0,8,02/24/2017,October 2018,0,0,463,0,0,0,2018.0,10.0,new1,2017
8.0,8,02/24/2017,December 2018,1158,0,1700,-395,136,6,2018.0,12.0,new2,2017
8.0,8,02/24/2017,December 2019,0,0,1320,0,0,0,2019.0,12.0,new3,2017
8.0,8,02/24/2017,Totals,114635,-582,30781,-191,262765,-1028,,,total,2017
9.0,9,03/03/2017,March 2017,0,-2586,0,-2689,35,-96,2017.0,3.0,old,2017
9.0,9,03/03/2017,May 2017,39363,-3355,3110,-2154,161401,-387,2017.0,5.0,old,2017
9.0,9,03/03/2017,July 2017,40733,3031,2158,-567,51097,1821,2017.0,7.0,old,2017
9.0,9,03/03/2017,October 2017,0,0,0,0,33,-1,2017.0,10.0,old,2017
9.0,9,03/03/2017,December 2017,18485,3022,16964,568,49942,5033,2017.0,12.0,new1,2017
9.0,9,03/03/2017,March 2018,8835,567,198,79,5587,295,2018.0,3.0,new1,2017
9.0,9,03/03/2017,May 2018,3734,19,5,0,630,46,2018.0,5.0,new1,2017
9.0,9,03/03/2017,July 2018,3123,98,441,341,719,104,2018.0,7.0,new1,2017
9.0,9,03/03/2017,October 2018,0,0,463,0,0,0,2018.0,10.0,new1,2017
9.0,9,03/03/2017,December 2018,1158,0,2102,402,302,166,2018.0,12.0,new2,2017
9.0,9,03/03/2017,December 2019,0,0,1320,0,0,0,2019.0,12.0,new3,2017
9.0,9,03/03/2017,Totals,115431,796,26761,-4020,269746,6981,,,total,2017
10.0,10,03/10/2017,March 2017,0,0,0,0,1,-34,2017.0,3.0,old,2017
10.0,10,03/10/2017,May 2017,36216,-3147,2677,-433,159703,-1698,2017.0,5.0,old,2017
10.0,10,03/10/2017,July 2017,42828,2095,2757,599,47715,-3382,2017.0,7.0,old,2017
10.0,10,03/10/2017,October 2017,0,0,0,0,36,3,2017.0,10.0,old,2017
10.0,10,03/10/2017,December 2017,19936,1451,17745,781,58654,8712,2017.0,12.0,new1,2017
10.0,10,03/10/2017,March 2018,9835,1000,885,687,5852,265,2018.0,3.0,new1,2017
10.0,10,03/10/2017,May 2018,4969,1235,526,521,552,-78,2018.0,5.0,new1,2017
10.0,10,03/10/2017,July 2018,3502,379,507,66,825,106,2018.0,7.0,new1,2017
10.0,10,03/10/2017,October 2018,0,0,639,176,0,0,2018.0,10.0,new1,2017
10.0,10,03/10/2017,December 2018,1202,44,2569,467,506,204,2018.0,12.0,new2,2017
10.0,10,03/10/2017,December 2019,0,0,1320,0,0,0,2019.0,12.0,new3,2017
10.0,10,03/10/2017,Totals,118488,3057,29625,2864,273844,4098,,,total,2017
11.0,11,03/17/2017,March 2017,0,0,0,0,0,-1,2017.0,3.0,old,2017
11.0,11,03/17/2017,May 2017,33277,-2939,2287,-390,160294,591,2017.0,5.0,old,2017
11.0,11,03/17/2017,July 2017,43569,741,2833,76,48669,954,2017.0,7.0,old,2017
11.0,11,03/17/2017,October 2017,0,0,0,0,39,3,2017.0,10.0,old,2017
11.0,11,03/17/2017,December 2017,21500,1564,18677,932,64672,6018,2017.0,12.0,new1,2017
11.0,11,03/17/2017,March 2018,10791,956,1097,212,5906,54,2018.0,3.0,new1,2017
11.0,11,03/17/2017,May 2018,4435,-534,5,-521,578,26,2018.0,5.0,new1,2017
11.0,11,03/17/2017,July 2018,4207,705,518,11,953,128,2018.0,7.0,new1,2017
11.0,11,03/17/2017,October 2018,0,0,639,0,0,0,2018.0,10.0,new1,2017
11.0,11,03/17/2017,December 2018,1445,243,3090,521,594,88,2018.0,12.0,new2,2017
11.0,11,03/17/2017,March 2019,67,67,0,0,0,0,2019.0,3.0,new2,2017
11.0,11,03/17/2017,December 2019,0,0,1320,0,0,0,2019.0,12.0,new3,2017
11.0,11,03/17/2017,Totals,119291,803,30466,841,281705,7861,,,total,2017
12.0,12,03/24/2017,May 2017,27775,-5502,2247,-40,151876,-8418,2017.0,5.0,old,2017
12.0,12,03/24/2017,July 2017,44584,1015,3571,738,52075,3406,2017.0,7.0,old,2017
12.0,12,03/24/2017,October 2017,0,0,0,0,38,-1,2017.0,10.0,old,2017
12.0,12,03/24/2017,December 2017,23466,1966,19417,740,69808,5136,2017.0,12.0,new1,2017
12.0,12,03/24/2017,March 2018,11622,831,1412,315,6568,662,2018.0,3.0,new1,2017
12.0,12,03/24/2017,May 2018,4898,463,508,503,690,112,2018.0,5.0,new1,2017
12.0,12,03/24/2017,July 2018,4362,155,1540,1022,1094,141,2018.0,7.0,new1,2017
12.0,12,03/24/2017,October 2018,0,0,639,0,0,0,2018.0,10.0,new1,2017
12.0,12,03/24/2017,December 2018,1506,61,1927,-1163,685,91,2018.0,12.0,new2,2017
12.0,12,03/24/2017,March 2019,67,0,0,0,0,0,2019.0,3.0,new2,2017
12.0,12,03/24/2017,December 2019,0,0,1320,0,0,0,2019.0,12.0,new3,2017
12.0,12,03/24/2017,Totals,118280,-1011,32581,2115,282834,1129,,,total,2017
13.0,13,03/31/2017,May 2017,19046,-8729,1852,-395,133921,-17955,2017.0,5.0,old,2017
13.0,13,03/31/2017,July 2017,44059,-525,4007,436,60008,7933,2017.0,7.0,old,2017
13.0,13,03/31/2017,October 2017,0,0,0,0,39,1,2017.0,10.0,old,2017
13.0,13,03/31/2017,December 2017,23476,10,20618,1201,76012,6204,2017.0,12.0,new1,2017
13.0,13,03/31/2017,March 2018,13855,2233,1675,263,7004,436,2018.0,3.0,new1,2017
13.0,13,03/31/2017,May 2018,6120,1222,173,-335,1023,333,2018.0,5.0,new1,2017
13.0,13,03/31/2017,July 2018,5228,866,870,-670,1188,94,2018.0,7.0,new1,2017
13.0,13,03/31/2017,October 2018,0,0,860,221,0,0,2018.0,10.0,new1,2017
13.0,13,03/31/2017,December 2018,1506,0,3435,1508,707,22,2018.0,12.0,new2,2017
13.0,13,03/31/2017,March 2019,67,0,0,0,0,0,2019.0,3.0,new2,2017
13.0,13,03/31/2017,December 2019,0,0,1320,0,0,0,2019.0,12.0,new3,2017
13.0,13,03/31/2017,Totals,113357,-4923,34810,2229,279902,-2932,,,total,2017
14.0,14,04/07/2017,May 2017,7501,-11545,1781,-71,83691,-50230,2017.0,5.0,old,2017
14.0,14,04/07/2017,July 2017,44564,505,3753,-254,83614,23606,2017.0,7.0,old,2017
14.0,14,04/07/2017,October 2017,0,0,0,0,40,1,2017.0,10.0,old,2017
14.0,14,04/07/2017,December 2017,25067,1591,19241,-1377,81006,4994,2017.0,12.0,new1,2017
14.0,14,04/07/2017,March 2018,14783,928,2003,328,7535,531,2018.0,3.0,new1,2017
14.0,14,04/07/2017,May 2018,6655,535,173,0,1083,60,2018.0,5.0,new1,2017
14.0,14,04/07/2017,July 2018,5509,281,870,0,1349,161,2018.0,7.0,new1,2017
14.0,14,04/07/2017,October 2018,0,0,0,-860,0,0,2018.0,10.0,new1,2017
14.0,14,04/07/2017,December 2018,1610,104,4956,1521,1001,294,2018.0,12.0,new2,2017
14.0,14,04/07/2017,March 2019,171,104,0,0,0,0,2019.0,3.0,new2,2017
14.0,14,04/07/2017,December 2019,0,0,1320,0,0,0,2019.0,12.0,new3,2017
14.0,14,04/07/2017,Totals,105860,-7497,34097,-713,259319,-20583,,,total,2017
15.0,15,04/13/2017,May 2017,5667,-1834,1365,-416,31516,-52175,2017.0,5.0,old,2017
15.0,15,04/13/2017,July 2017,42723,-1841,3532,-221,111062,27448,2017.0,7.0,old,2017
15.0,15,04/13/2017,October 2017,0,0,0,0,37,-3,2017.0,10.0,old,2017
15.0,15,04/13/2017,December 2017,27144,2077,20820,1579,88073,7067,2017.0,12.0,new1,2017
15.0,15,04/13/2017,March 2018,15396,613,2033,30,7952,417,2018.0,3.0,new1,2017
15.0,15,04/13/2017,May 2018,6911,256,173,0,1083,0,2018.0,5.0,new1,2017
15.0,15,04/13/2017,July 2018,5755,246,870,0,1373,24,2018.0,7.0,new1,2017
15.0,15,04/13/2017,December 2018,1698,88,4838,-118,1016,15,2018.0,12.0,new2,2017
15.0,15,04/13/2017,March 2019,234,63,0,0,0,0,2019.0,3.0,new2,2017
15.0,15,04/13/2017,December 2019,0,0,1320,0,0,0,2019.0,12.0,new3,2017
15.0,15,04/13/2017,Totals,105528,-332,34951,854,242112,-17207,,,total,2017
16.0,16,04/21/2017,May 2017,186,-5481,169,-1196,712,-30804,2017.0,5.0,old,2017
16.0,16,04/21/2017,July 2017,45733,3010,4169,637,131992,20930,2017.0,7.0,old,2017
16.0,16,04/21/2017,October 2017,0,0,0,0,107,70,2017.0,10.0,old,2017
16.0,16,04/21/2017,December 2017,28437,1293,20255,-565,96687,8614,2017.0,12.0,new1,2017
16.0,16,04/21/2017,March 2018,16352,956,1941,-92,8844,892,2018.0,3.0,new1,2017
16.0,16,04/21/2017,May 2018,7352,441,173,0,1149,66,2018.0,5.0,new1,2017
16.0,16,04/21/2017,July 2018,6547,792,917,47,1683,310,2018.0,7.0,new1,2017
16.0,16,04/21/2017,December 2018,1800,102,4884,46,1700,684,2018.0,12.0,new2,2017
16.0,16,04/21/2017,March 2019,234,0,0,0,0,0,2019.0,3.0,new2,2017
16.0,16,04/21/2017,December 2019,0,0,1320,0,0,0,2019.0,12.0,new3,2017
16.0,16,04/21/2017,Totals,106641,1113,33828,-1123,242874,762,,,total,2017
17.0,17,04/28/2017,May 2017,6,-180,3,-166,70,-642,2017.0,5.0,old,2017
17.0,17,04/28/2017,July 2017,45384,-349,3930,-239,136781,4789,2017.0,7.0,old,2017
17.0,17,04/28/2017,October 2017,0,0,0,0,80,-27,2017.0,10.0,old,2017
17.0,17,04/28/2017,December 2017,29771,1334,22144,1889,103332,6645,2017.0,12.0,new1,2017
17.0,17,04/28/2017,March 2018,17309,957,1854,-87,9673,829,2018.0,3.0,new1,2017
17.0,17,04/28/2017,May 2018,7690,338,200,27,1128,-21,2018.0,5.0,new1,2017
17.0,17,04/28/2017,July 2018,6820,273,983,66,1794,111,2018.0,7.0,new1,2017
17.0,17,04/28/2017,December 2018,1879,79,4860,-24,1823,123,2018.0,12.0,new2,2017
17.0,17,04/28/2017,March 2019,234,0,0,0,0,0,2019.0,3.0,new2,2017
17.0,17,04/28/2017,December 2019,0,0,1320,0,0,0,2019.0,12.0,new3,2017
17.0,17,04/28/2017,Totals,109093,2452,35294,1466,254681,11807,,,total,2017
18.0,18,05/05/2017,May 2017,0,-6,0,-3,40,-30,2017.0,5.0,old,2017
18.0,18,05/05/2017,July 2017,46215,831,3842,-88,139713,2932,2017.0,7.0,old,2017
18.0,18,05/05/2017,October 2017,5,5,0,0,82,2,2017.0,10.0,old,2017
18.0,18,05/05/2017,December 2017,31202,1431,22419,275,105928,2596,2017.0,12.0,new1,2017
18.0,18,05/05/2017,March 2018,18058,749,2030,176,10522,849,2018.0,3.0,new1,2017
18.0,18,05/05/2017,May 2018,8311,621,207,7,1218,90,2018.0,5.0,new1,2017
18.0,18,05/05/2017,July 2018,7225,405,988,5,1892,98,2018.0,7.0,new1,2017
18.0,18,05/05/2017,December 2018,1894,15,4882,22,1980,157,2018.0,12.0,new2,2017
18.0,18,05/05/2017,March 2019,234,0,0,0,0,0,2019.0,3.0,new2,2017
18.0,18,05/05/2017,December 2019,0,0,1320,0,0,0,2019.0,12.0,new3,2017
18.0,18,05/05/2017,Totals,113144,4051,35688,394,261375,6694,,,total,2017
19.0,19,05/12/2017,May 2017,0,0,0,0,0,-40,2017.0,5.0,old,2017
19.0,19,05/12/2017,July 2017,41255,-4960,3571,-271,131456,-8257,2017.0,7.0,old,2017
19.0,19,05/12/2017,October 2017,5,0,0,0,84,2,2017.0,10.0,old,2017
19.0,19,05/12/2017,December 2017,32437,1235,22979,560,105398,-530,2017.0,12.0,new1,2017
19.0,19,05/12/2017,March 2018,19731,1673,1990,-40,11975,1453,2018.0,3.0,new1,2017
19.0,19,05/12/2017,May 2018,8358,47,145,-62,1559,341,2018.0,5.0,new1,2017
19.0,19,05/12/2017,July 2018,7689,464,900,-88,2134,242,2018.0,7.0,new1,2017
19.0,19,05/12/2017,October 2018,160,160,0,0,0,0,2018.0,10.0,new1,2017
19.0,19,05/12/2017,December 2018,2361,467,5019,137,2494,514,2018.0,12.0,new2,2017
19.0,19,05/12/2017,March 2019,234,0,0,0,0,0,2019.0,3.0,new2,2017
19.0,19,05/12/2017,December 2019,0,0,1320,0,0,0,2019.0,12.0,new3,2017
19.0,19,05/12/2017,Totals,112230,-914,35924,236,255100,-6275,,,total,2017
20.0,20,05/19/2017,July 2017,37413,-3842,4057,486,113412,-18044,2017.0,7.0,old,2017
20.0,20,05/19/2017,October 2017,5,0,0,0,80,-4,2017.0,10.0,old,2017
20.0,20,05/19/2017,December 2017,34828,2391,22963,-16,119852,14454,2017.0,12.0,new1,2017
20.0,20,05/19/2017,March 2018,21655,1924,2012,22,13021,1046,2018.0,3.0,new1,2017
20.0,20,05/19/2017,May 2018,9294,936,206,61,1869,310,2018.0,5.0,new1,2017
20.0,20,05/19/2017,July 2018,9322,1633,1107,207,2479,345,2018.0,7.0,new1,2017
20.0,20,05/19/2017,October 2018,98,-62,0,0,1,1,2018.0,10.0,new1,2017
20.0,20,05/19/2017,December 2018,3051,690,5009,-10,2629,135,2018.0,12.0,new2,2017
20.0,20,05/19/2017,March 2019,234,0,0,0,0,0,2019.0,3.0,new2,2017
20.0,20,05/19/2017,December 2019,0,0,1320,0,0,0,2019.0,12.0,new3,2017
20.0,20,05/19/2017,Totals,115900,3670,36674,750,253343,-1757,,,total,2017
21.0,21,05/26/2017,July 2017,31050,-6363,3165,-892,95944,-17468,2017.0,7.0,old,2017
21.0,21,05/26/2017,October 2017,5,0,0,0,101,21,2017.0,10.0,old,2017
21.0,21,05/26/2017,December 2017,35833,1005,23530,567,122863,3011,2017.0,12.0,new1,2017
21.0,21,05/26/2017,March 2018,22673,1018,2056,44,15460,2439,2018.0,3.0,new1,2017
21.0,21,05/26/2017,May 2018,9773,479,207,1,1822,-47,2018.0,5.0,new1,2017
21.0,21,05/26/2017,July 2018,9844,522,1107,0,3000,521,2018.0,7.0,new1,2017
21.0,21,05/26/2017,October 2018,98,0,0,0,1,0,2018.0,10.0,new1,2017
21.0,21,05/26/2017,December 2018,3077,26,5051,42,2795,166,2018.0,12.0,new2,2017
21.0,21,05/26/2017,March 2019,234,0,0,0,0,0,2019.0,3.0,new2,2017
21.0,21,05/26/2017,December 2019,0,0,1320,0,0,0,2019.0,12.0,new3,2017
21.0,21,05/26/2017,Totals,112587,-3313,36436,-238,241986,-11357,,,total,2017
22.0,22,06/02/2017,July 2017,24560,-6490,2874,-291,83776,-12168,2017.0,7.0,old,2017
22.0,22,06/02/2017,October 2017,5,0,0,0,93,-8,2017.0,10.0,old,2017
22.0,22,06/02/2017,December 2017,36137,304,23357,-173,130286,7423,2017.0,12.0,new1,2017
22.0,22,06/02/2017,March 2018,22419,-254,2063,7,17401,1941,2018.0,3.0,new1,2017
22.0,22,06/02/2017,May 2018,10040,267,307,100,1931,109,2018.0,5.0,new1,2017
22.0,22,06/02/2017,July 2018,9983,139,1125,18,3317,317,2018.0,7.0,new1,2017
22.0,22,06/02/2017,October 2018,98,0,0,0,1,0,2018.0,10.0,new1,2017
22.0,22,06/02/2017,December 2018,3257,180,5087,36,3875,1080,2018.0,12.0,new2,2017
22.0,22,06/02/2017,March 2019,233,-1,0,0,0,0,2019.0,3.0,new2,2017
22.0,22,06/02/2017,December 2019,0,0,1320,0,0,0,2019.0,12.0,new3,2017
22.0,22,06/02/2017,Totals,106732,-5855,36133,-303,240680,-1306,,,total,2017
23.0,23,06/09/2017,July 2017,15500,-9060,2317,-557,58271,-25505,2017.0,7.0,old,2017
23.0,23,06/09/2017,October 2017,0,-5,0,0,99,6,2017.0,10.0,old,2017
23.0,23,06/09/2017,December 2017,37309,1172,22954,-403,144869,14583,2017.0,12.0,new1,2017
23.0,23,06/09/2017,March 2018,23332,913,2335,272,19971,2570,2018.0,3.0,new1,2017
23.0,23,06/09/2017,May 2018,10667,627,307,0,2053,122,2018.0,5.0,new1,2017
23.0,23,06/09/2017,July 2018,10043,60,1125,0,3496,179,2018.0,7.0,new1,2017
23.0,23,06/09/2017,October 2018,98,0,0,0,1,0,2018.0,10.0,new1,2017
23.0,23,06/09/2017,December 2018,3983,726,5400,313,4225,350,2018.0,12.0,new2,2017
23.0,23,06/09/2017,March 2019,392,159,0,0,0,0,2019.0,3.0,new2,2017
23.0,23,06/09/2017,May 2019,106,106,0,0,0,0,2019.0,5.0,new2,2017
23.0,23,06/09/2017,December 2019,0,0,1320,0,0,0,2019.0,12.0,new3,2017
23.0,23,06/09/2017,Totals,101430,-5302,35758,-375,232985,-7695,,,total,2017
24.0,24,06/16/2017,July 2017,4178,-11322,1030,-1287,19646,-38625,2017.0,7.0,old,2017
24.0,24,06/16/2017,October 2017,0,0,0,0,121,22,2017.0,10.0,old,2017
24.0,24,06/16/2017,December 2017,33798,-3511,22016,-938,159142,14273,2017.0,12.0,new1,2017
24.0,24,06/16/2017,March 2018,22983,-349,3150,815,24909,4938,2018.0,3.0,new1,2017
24.0,24,06/16/2017,May 2018,11668,1001,391,84,2703,650,2018.0,5.0,new1,2017
24.0,24,06/16/2017,July 2018,10319,276,1172,47,3612,116,2018.0,7.0,new1,2017
24.0,24,06/16/2017,October 2018,98,0,0,0,1,0,2018.0,10.0,new1,2017
24.0,24,06/16/2017,December 2018,5151,1168,5971,571,4920,695,2018.0,12.0,new2,2017
24.0,24,06/16/2017,March 2019,392,0,0,0,0,0,2019.0,3.0,new2,2017
24.0,24,06/16/2017,May 2019,106,0,0,0,0,0,2019.0,5.0,new2,2017
24.0,24,06/16/2017,December 2019,0,0,1320,0,0,0,2019.0,12.0,new3,2017
24.0,24,06/16/2017,Totals,88693,-12737,35050,-708,215054,-17931,,,total,2017
25.0,25,06/23/2017,July 2017,336,-3842,10,-1020,1744,-17902,2017.0,7.0,old,2017
25.0,25,06/23/2017,October 2017,0,0,0,0,185,64,2017.0,10.0,old,2017
25.0,25,06/23/2017,December 2017,32608,-1190,22994,978,158644,-498,2017.0,12.0,new1,2017
25.0,25,06/23/2017,March 2018,24681,1698,2284,-866,25690,781,2018.0,3.0,new1,2017
25.0,25,06/23/2017,May 2018,11435,-233,390,-1,3504,801,2018.0,5.0,new1,2017
25.0,25,06/23/2017,July 2018,11079,760,1150,-22,3951,339,2018.0,7.0,new1,2017
25.0,25,06/23/2017,October 2018,0,-98,0,0,1,0,2018.0,10.0,new1,2017
25.0,25,06/23/2017,December 2018,4272,-879,6279,308,5526,606,2018.0,12.0,new2,2017
25.0,25,06/23/2017,March 2019,381,-11,0,0,11,11,2019.0,3.0,new2,2017
25.0,25,06/23/2017,May 2019,106,0,0,0,0,0,2019.0,5.0,new2,2017
25.0,25,06/23/2017,December 2019,0,0,1320,0,0,0,2019.0,12.0,new3,2017
25.0,25,06/23/2017,Totals,84898,-3795,34427,-623,199256,-15798,,,total,2017
26.0,26,06/30/2017,July 2017,0,-336,0,-10,404,-1340,2017.0,7.0,old,2017
26.0,26,06/30/2017,October 2017,0,0,0,0,212,27,2017.0,10.0,old,2017
26.0,26,06/30/2017,December 2017,32289,-319,22560,-434,161481,2837,2017.0,12.0,new1,2017
